pass_id,emd_lable2,mdl_influence_dense,tkt_avg_amt_y3_dense,tkt_all_amt_y3_dense,tkt_3y_amt_dense,tkt_i_amt_y3_dense,tkt_avg_amt_y2_dense,tkt_all_amt_y2_dense,tkt_i_amt_y2_dense,avg_dist_cnt_y3_dense,tkt_d_amt_y3_dense,avg_dist_cnt_y2_dense,dist_cnt_y2_dense,tkt_d_amt_y2_dense,dist_all_cnt_y3_dense,dist_cnt_y3_dense,tkt_avg_amt_y1_dense,dist_all_cnt_y2_dense,tkt_all_amt_y1_dense,pref_line_y3_1_distance_weighted_dense,pax_tax_dense,tkt_i_amt_y1_dense,tkt_avg_interval_y3_dense,pref_line_y2_1_distance_weighted_dense,avg_dist_cnt_y1_dense,dist_i_cnt_y3_dense,tkt_avg_interval_y2_dense,tkt_d_amt_y1_dense,dist_i_cnt_y2_dense,avg_pref_city_radius_y3_dense,avg_pref_city_radius_y2_dense,pax_fcny_dense,dist_cnt_y1_dense,dist_d_cnt_y3_dense,pref_line_y1_1_distance_weighted_dense,dist_all_cnt_y1_dense,avg_pref_orig_radius_y2_dense,dist_d_cnt_y2_dense,avg_pref_city_radius_y1_dense,avg_pref_orig_radius_y3_dense,avg_pref_orig_radius_y1_dense,dist_i_cnt_y1_dense,tkt_avg_interval_y1_dense,dist_d_cnt_y1_dense,diff_recent_flt_day_dense,cabin_hy_y_rate_y3_dense,select_seat_cnt_y2_dense,seat_walkway_cnt_y2_dense,seat_walkway_cnt_y3_dense,flt_leg_cnt_y2_dense,prebuy_d_cnt_y3_d14_dense,tkt_book_cnt_y1_dense,tkt_book_cnt_y3_dense,flt_leg_i_cnt_y3_dense,flt_leg_d_cnt_y3_dense,flt_cnt_y3_dense,cabin_hf_f_rate_y3_dense,cabin_c_rate_y3_dense,seat_middle_cnt_y2_dense,flt_bag_cnt_y3_dense,flt_leg_cnt_y1_dense,flt_leg_cnt_y3_dense,prebuy_d_cnt_y1_d14_dense,prebuy_d_cnt_y2_d3_dense,prebuy_d_cnt_y2_d7_dense,prebuy_d_cnt_y3_d7_dense,prebuy_i_cnt_y2_d99_dense,prebuy_i_cnt_y3_d99_dense,tkt_book_cnt_y2_dense,mdl_mcv_dense,seg_route_to_SYD_sparse,seg_route_to_LAX_sparse,seg_route_to_JFK_sparse,AB1015,AB1014,AB1013,AB1010,AB1009,AB1008,AB1007,AB1006,seg_cabin_Y_sparse,seg_cabin_W_sparse,seg_cabin_J_sparse,seg_cabin_C_sparse,festival_seg_zero_sparse,festival_seg_Tomb-sweepingDay_sparse,festival_seg_SpringFestival_sparse,festival_seg_NewYearsDay_sparse,festival_seg_NationalDay_sparse,festival_seg_Mid-autumnFestival_sparse,festival_seg_LabourDay_sparse,festival_seg_DragonBoatFestival_sparse,season_seg_dep_time_fall_sparse,season_seg_dep_time_spring_sparse,season_seg_dep_time_summer_sparse,season_seg_dep_time_winter_sparse,flt_leg_i_cnt_y1_dense
19791,1,27.33782175,3088.94,15444.7,10931.7,15444.7,2186.34,10931.7,10931.7,13178,0,13239,46184,0,65890,65890,143.1215951,52956,148.56066,15326,450.81,81.83018,143536.348,14838,13239,65890,105976.7032,0,52956,5936,5936,1706,26478,0,14838,26478,5936,0,5936,5936,5936,26478,0,0,503,1,0,3,4,4,0,0,2,5,0,5,0,0,0,5,2,5,0,0,0,0,3,4,2,100,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2
19792,0,17.17362548,81.26388833,68.75866,3999.51,38.78268,49.74920033,68.75866,38.78268,5445.525029,29.97598,5221.939329,32512.5,1.59168,43350,43350,53.99732403,43350,68.75866,7156,455.33,38.78268,125439,5204,4728.962978,43350,125439,1.59168,43350,5207,5207,310,21675,0,4659,21675,1133,0,5207,2395,1347,21675,98637.8807,0,544,0,0,3,3,4,0,2,4,4,0,4,0,0,1,4,2,4,0,0,0,0,4,4,4,34,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2
19793,0,17.91590111,89.05609833,70.96712,18342.82,44.2336,50.90867567,70.96712,44.2336,5369.417545,26.73352,4864.704312,17748.5,1.02708,19544,19544,0,3591,0,7699,277.46,0,0,5747,0,18972,0,0,3019,3566,5061,1866,0,572,0,0,1138,572,0,2253,0,0,0,0,1036,0,0,1,1,2,0,0,0,3,0,3,0,0,0,4,0,4,0,0,1,1,0,1,0,39,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
19794,0,16.27999245,61.93993333,62.63112,1529.54,45.03112,0,0,0,5816.383167,17.6,0,0,0,22511,22511,0,0,0,9795,454.26,0,27488.27455,0,0,21675,0,0,0,3778,0,138,0,836,0,0,0,0,0,2299,0,0,0,0,1157,0,0,0,1,0,1,0,1,2,0,2,0,0,0,2,0,4,0,0,0,0,0,2,0,29,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
19795,0,6.949661747,167.7707692,2181.02,9363.37312,2181.02,167.7707692,2181.02,2181.02,3009.769231,0,3175.666667,524.384,0,924,594,54.10846154,924,703.41,9835,356.97952,703.41,0,8457,2954.6,924,0,0,924,519,2651,1588.206,803,0,9681,924,495,0,5741,495,541,924,0,0,735,0.8,0,0,0,0,0,0,0,13,0,13,0,0.2,0,0,0,0,0,0,0,0,0,0,0,90,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,5
19796,0,14.06061744,275.825,1103.3,1103.3,1103.3,0,0,0,6346.25,0,0,0,0,25385,25385,0,0,0,7818,405.76,0,0,0,0,25385,0,0,0,3907,0,160,0,0,0,0,0,0,0,3907,0,0,0,0,1287,1,0,0,1,0,0,0,0,4,0,4,0,0,0,4,0,4,0,0,0,0,0,2,0,20,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
19797,0,16.46132499,91.60908167,75.34668,2528.33,43.74536,50.16975295,75.34668,43.74536,5371.629737,31.60132,5166.049624,15158,4.4915,30316,30316,51.22854437,30316,75.34668,7030,300.91,43.74536,0,5254,4568.984226,30316,0,4.4915,30316,4954,4954,775,2505,0,4745,30316,1140,0,4954,2404,1422,30316,0,0,572,1,0,1,1,4,0,0,0,4,0,4,0,0,1,4,4,4,0,0,0,0,2,2,0,31,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4
19798,0,16.71546555,517.17,2068.68,488.71054,2068.68,0,0,0,6410.25,0,0,0,0,948,590,0,0,0,10321,307.56,0,0,0,0,948,0,0,0,3867,0,300,0,0,0,0,0,0,0,3678,0,0,0,0,1302,1,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
19799,0,14.4593251,67.78764,68.21336,857.88,47.84306,48.861161,68.21336,47.84306,5242.149691,20.3703,5452.256279,9916,2.61672,16824,16824,0,13816,0,6775,277.26,0,0,5375,0,16824,0,0,13816,4402,5207,210,0,0,0,0,1088,0,0,2412,0,0,0,0,1068,1,0,2,3,2,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,0,2,3,0,27,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
19800,0,15.34425353,82.6091,65.72626,1141.52,45.4503,0,0,0,5721.951967,20.27596,0,0,0,14334,14334,0,0,0,10421,239.16,0,0,0,0,14334,0,0,0,5936,0,340,0,0,0,0,0,0,0,2467,0,0,0,0,1157,1,0,0,1,0,0,0,0,2,0,2,0,0,0,2,0,2,0,0,0,0,0,2,0,28,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
19801,0,28.82267113,10846.45667,32539.37,32539.37,32539.37,2957.096667,8871.29,8871.29,10827.66667,0,10808,27079,0,32483,32483,2957.096667,10808,8871.29,11383,589.15,8871.29,269044.3969,12120,10808,32483,222657.9881,0,10808,5207,3168,2150.13,21675,0,12120,10808,5000,0,2936,5207,4891,10808,126044.7643,0,376,0,0,1,2,1,0,2,2,3,0,3,0,1,0,2,1,3,0,0,0,0,1,2,2,150,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1
19802,0,41.5673799,3193.018214,89404.51,12614.10812,68455.74,2429.3675,68022.29,48413.52,4449.25,20948.77,3982,9372.748,19608.77,26865,18419,1949.136429,26865,54575.82,9967,453.56,41484.1,0,8080,3771.727273,8443,0,13091.72,8443,3238,3589,927,2976,18422,9608,14817,2489,17114,3729,2505,2994,5811,0,9006,1320,0.48,0,0,0,0,0,0,0,13,15,28,0.08,0.44,0,0,0,0,0,0,0,0,0,0,0,120,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3
19803,0,19.03584426,91.31301167,76.07876,9194.42,45.05528,130.1714531,76.07876,45.05528,5326.173908,31.02348,5846.835968,31736.5,31.02348,63473,63473,52.87153022,63473,76.07876,6980,454.43,45.05528,42785.42857,6751,5072.295508,62058,42785.42857,31.02348,62058,5489,5489,504,5136,1415,6556,50083,1180,1415,5489,2380,1438,48668,42785.42857,1415,368,1,0,5,5,7,0,1,7,6,0,6,0,0,2,3,6,7,0,1,0,0,6,6,7,83,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5
19804,0,16.99498483,73.8441,58.81086,259.06,44.55816,0,0,0,1048.709,14.2527,0,0,0,3019,3019,0,0,0,6864,280.36,0,21036.7359,0,0,3019,0,0,0,621,0,280,0,0,0,0,0,0,0,419,0,0,0,0,1097,0,0,0,1,0,0,0,2,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,26,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
19805,0,15.63175444,81.95335,63.47022,5049.63,40.55982,52.73416033,63.47022,40.55982,5285.072139,22.9104,5522.072932,13945.5,5.88156,27891,27891,0,27891,0,6546,296.81,0,32287.27203,6310,0,26478,31883.46174,0,26478,5052,5052,779,0,1413,0,0,1074,1413,0,2403,0,0,0,0,924,1,0,2,2,4,0,0,4,2,0,2,0,0,0,4,0,4,0,0,0,0,1,1,4,32,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
19806,0,15.62254822,1241.5125,4966.05,4966.05,4966.05,1241.5125,4966.05,4966.05,5975.5,0,5975.5,11951,0,23902,23902,0,23902,0,8768,283.71,0,39330.99732,8768,0,23902,39330.99732,0,23902,4460,4460,775,0,0,0,0,4460,0,0,4460,0,0,0,0,858,1,0,4,4,4,0,0,4,4,0,4,0,0,0,2,0,4,0,0,0,0,4,4,4,20,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
19807,0,26.00081031,476.7011013,4920.48102,4209.23,47.89556,365.460465,3960.62574,47.89556,5260.319928,4872.58546,4356.550481,86016.5,3883.34386,120643,120643,51.3167399,106125,174.82774,7526,426.13,47.89556,52156.99016,7953,3548.60938,120643,47664.4508,92.93762,106125,4200,4200,160,51390,0,7314,38932,1207,0,3907,2339,1498,38932,0,0,586,1,0,16,19,16,0,0,4,19,0,19,0,0,0,19,6,19,0,0,0,0,14,15,4,73,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,6
19808,0,7.970871159,744.215,2976.86,1653.24846,2669.03,744.215,2976.86,2669.03,6160.25,307.83,6160.25,1438.851,307.83,4719,2906,0,4665,0,9419,299.16,0,0,9419,0,1753,0,0,1699,4160,4800,449,0,2966,0,0,4528,2966,0,4528,0,0,0,0,894,1,0,0,0,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
19809,0,15.27516386,724.425,1448.85,1005.10374,1448.85,724.425,1448.85,1448.85,7491.5,0,7491.5,524.417,0,918,582,0,918,0,11471,278.96,0,0,11471,0,918,0,0,918,897,2961,430,0,0,0,0,897,0,0,897,0,0,0,0,1016,1,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
19810,0,16.49729669,81.39621667,63.78834,2152.6,40.55274,52.298416,63.78834,40.55274,5285.155739,23.2356,5667.468677,14503.5,9.27706,29007,29007,0,29007,0,6537,299.36,0,0,6266,0,26478,0,0,26478,5074,5074,340,0,2529,0,0,1090,2529,0,2401,0,0,0,0,878,1,0,3,3,4,0,0,0,2,0,2,0,0,1,4,0,4,0,0,0,0,2,2,0,27,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
19811,0,13.54314641,93.13,93.13,108.5203,93.13,0,0,0,3019,0,0,0,0,913,583,0,0,0,5312,280.36,0,0,0,0,913,0,0,0,1581,0,130,0,0,0,0,0,0,0,1430,0,0,0,0,1023,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
19812,0,14.61563169,177.1033333,531.31,274.28824,531.31,0,0,0,5608,0,0,0,0,963,550,0,0,0,11061,276.26,0,0,0,0,963,0,0,0,4252,0,140,0,0,0,0,0,0,0,4402,0,0,0,0,1365,1,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
19813,0,18.28106872,74.00819667,60.02644,1030.49,44.34212,0,0,0,2231.8225,15.68432,0,0,0,10867,10867,0,0,0,8361,454.26,0,0,0,0,10867,0,0,0,641,0,295,0,0,0,0,0,0,0,426,0,0,0,0,1154,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,29,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
19814,0,10.29988951,448.83,897.66,897.66,897.66,448.83,897.66,897.66,10837.5,0,10837.5,10837.5,0,21675,21675,0,21675,0,10647,454.06,0,0,10647,0,21675,0,0,21675,5207,5207,135,0,0,0,0,5207,0,0,5207,0,0,0,0,1034,1,0,1,1,2,0,0,0,2,0,2,0,0,1,2,0,2,0,0,0,0,2,2,0,10,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
19815,0,13.30768742,390.9175,1563.67,1409.66018,1563.67,390.9175,1563.67,1563.67,5928.25,0,5928.25,531.459,0,944,593,0,944,0,10974,414.41852,0,0,10974,0,944,0,0,944,3825,4015,1701.014,0,0,0,0,3710,0,0,3710,0,0,0,0,771,1,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
19816,0,17.14212035,550,550,628.22968,0,550,550,0,952,550,952,557.418,550,952,987,0,952,0,14823,226.83,0,0,14823,0,0,0,0,0,233,1804,374,0,952,0,0,370,952,0,388,0,0,0,0,809,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
19817,0,17.44731969,82.67569833,64.85944,18547.52,43.66668,52.88393967,64.85944,43.66668,5210.481995,21.19276,5778.963816,12967,2.38808,25934,25934,0,25934,0,7125,544.61,0,0,5594,0,25934,0,0,25934,5936,5936,2187.646,0,0,0,0,1064,0,0,2443,0,0,0,0,1070,0,0,0,0,2,0,0,0,2,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,45,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
19818,0,15.94877323,64.36225667,71.36608,1483.17,46.2633,0,0,0,5895.244269,25.10278,0,0,0,29075,29075,0,0,0,10291,412.26,0,0,0,0,29075,0,0,0,4633,0,220,0,0,0,0,0,0,0,2415,0,0,0,0,1360,0,0,0,2,0,0,0,0,4,0,4,0,0,0,4,0,4,0,0,0,0,0,2,0,40,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
19819,0,22.05869431,3354.506,16772.53,6514.08388,16772.53,859.884,4299.42,4299.42,12960.4,0,12934,518.909,0,966,594,0,885,0,15326,454.16,0,0,15814,0,966,0,0,885,5848,5733,1544,0,0,0,0,5936,0,0,5936,0,0,0,0,1074,1,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
19820,0,15.49462552,82.6188,66.76266,1543.46,45.83406,52.63741033,66.76266,45.83406,5163.248674,20.9286,4579.669114,9541.5,5.01632,19083,19083,0,19083,0,4722,463.02,0,0,4777,0,17219,0,0,17219,3683,3683,314,0,1864,0,0,1052,1864,0,2291,0,0,0,0,987,1,0,2,2,4,0,0,0,2,0,2,0,0,2,2,0,4,0,0,0,0,1,1,0,29,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
19821,0,29.37043715,9219.384286,64535.69,64535.69,64535.69,6210.397143,43472.78,43472.78,11755,0,11270.2,54109.5,0,82285,82285,2722.102857,56351,19054.72,13418,565.13,19054.72,0,11975,13239,82285,0,0,56351,5591,4970,2126.9,25934,0,14838,26478,4970,0,5936,5591,5936,26478,0,0,553,0,0,5,6,5,0,0,0,7,0,7,0,1,0,5,2,7,0,0,0,0,5,7,0,100,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2
19822,0,14.38731059,564.4533333,1693.36,1693.36,1263.36,0,0,0,7617.666667,430,0,0,0,22853,22853,0,0,0,10413,454.06,0,34262.25243,0,0,21675,0,0,0,3763,0,190,0,1178,0,0,0,0,0,3763,0,0,0,0,1138,1,0,0,3,0,0,0,1,2,1,3,0,0,0,2,0,3,0,0,0,1,0,2,0,20,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
19823,0,27.65602848,1589.433333,23841.5,12957.5,23641.5,670.9,10063.5,10063.5,5643.2,200,4842.444444,59004.5,0,84648,84648,286.5666667,30648,4298.5,11350,454.16,4298.5,33060.6,6236,2555.25,84126,33060.6,0,30648,4369,1401,873,33361,522,5381,10221,1401,0,2075,4369,2075,10221,0,0,483,1,0,2,3,8,0,0,5,14,1,15,0,0,1,14,4,15,0,0,0,0,1,4,1,140,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
19824,0,36.79580458,1836.85625,14694.85,9073.81338,11719.87,1836.85625,14694.85,11719.87,2482.25,2974.98,2482.25,1968.673,2974.98,5688,3853,0,5688,0,7009,190.28,0,0,7009,0,1825,0,0,1825,3083,3134,1775,0,3863,2380,0,2566,3863,0,2566,0,0,0,0,795,0.571428571,0,0,0,0,0,0,0,4,4,8,0.142857143,0.285714286,0,0,0,0,0,0,0,0,0,0,0,100,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
19825,0,10.46634946,452.15,452.15,470.9997,452.15,0,0,0,10808,0,0,0,0,900,574,0,0,0,12120,444.86,0,0,0,0,900,0,0,0,4129,0,136,0,0,0,0,0,0,0,5208,0,0,0,0,1165,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
19826,0,26.63053035,19309.69,19309.69,9911.71146,19309.69,19309.69,19309.69,19309.69,12934,0,12934,520.627,0,920,586,0,902,0,15814,243.21,0,0,15814,0,920,0,0,902,5826,5701,823.95,0,0,0,0,5919,0,0,5934,0,0,0,0,1019,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
19827,0,16.63638857,1038.6575,4154.63,2802.60042,4154.63,494.515,1978.06,1978.06,8700.25,0,8700.5,538.556,0,963,598,0,963,0,8212,158.42,0,0,8212,0,963,0,0,963,3927,3943,408,0,0,0,0,3932,0,0,3932,0,0,0,0,789,1,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
19828,1,15.06794694,1541.815,3083.63,1601.1135,3083.63,0,0,0,10837.5,0,0,0,0,958,572,0,0,0,10647,453.86,0,0,0,0,958,0,0,0,4129,0,455,0,0,0,0,0,0,0,5207,0,0,0,0,1194,1,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
19829,0,14.61748095,62.95456667,72.25276,1342.96,47.6698,0,0,0,5827.095119,24.58296,0,0,0,29644,29644,0,0,0,9673,298.36,0,22273.31814,0,0,29644,0,0,0,4222,0,200,0,0,0,0,0,0,0,2364,0,0,0,0,1107,1,0,0,4,0,0,0,4,4,0,4,0,0,0,4,0,4,0,0,0,0,0,4,0,29,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
19830,0,27.1357516,6315.835,12631.67,7363.77878,12631.67,6315.835,12631.67,12631.67,13239,0,13239,520.401,0,970,593,0,970,0,14838,454.43,0,0,14838,0,970,0,0,970,5846,5737,1829,0,0,0,0,5936,0,0,5936,0,0,0,0,728,1,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
19831,0,11.90892388,270.405,1081.62,329.50726,1055.79,155.44,621.76,595.93,6515.75,25.83,6515.75,745.994,25.83,2604,1386,0,2604,0,9799,204.6,0,0,9724,0,1224,0,0,1224,4008,4387,90,0,1380,0,0,4402,1380,0,3950,0,0,0,0,1041,1,0,0,0,0,0,0,0,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
19832,0,15.04226858,208.605,834.42,776.73278,705.84,208.605,834.42,705.84,5176.25,128.58,5176.25,1503.547,128.58,5014,3177,0,4993,0,9283,178.92,0,0,9283,0,1710,0,0,1689,3882,3939,181,0,3304,0,0,3519,3304,0,3519,0,0,0,0,837,1,0,0,0,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
19833,0,21.41049387,3033.645,6067.29,5834.25164,6067.29,3033.645,6067.29,6067.29,13239,0,13239,538.313,0,975,597,1246.37,975,2492.74,14838,230.13,2492.74,0,14838,13239,975,0,0,975,5847,5725,364,980,0,15814,896,5936,0,4806,5936,5847,896,0,0,687,1,1,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
19834,0,24.21494165,606.5353027,5710.92848,13550.93,43.96486,480.0988673,4202.82288,43.96486,5293.075946,5666.96362,5673.575927,104824,4126.28166,157780,157780,51.78170804,105912,157.40146,7138,454.06,43.96486,0,7067,5361.9621,157780,0,75.99638,105912,5936,5936,338,51868,0,6277,13390,1175,0,870,2400,801,13390,0,0,436,0,0,4,8,8,0,0,0,12,0,12,0,0,3,11,1,12,0,0,0,0,2,6,0,80,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
19835,0,18.63623399,101.602005,78.22842,18098.06,43.57092,48.91142967,78.22842,43.57092,5321.750561,34.6575,4802.96584,28122.5,5.37936,56245,56245,51.06205709,56245,78.22842,6999,307.93,43.57092,0,5217,3767.267474,52956,0,5.37936,52956,4442,4442,1967,2331,3289,4963,29007,1161,3289,5074,2376,1352,26478,0,2529,688,0,0,5,5,7,0,0,0,4,0,4,0,0,1,4,4,7,0,1,0,0,1,1,0,36,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2
19836,0,19.05366066,91.77546167,81.4464,16304.95,45.61696,49.600437,81.4464,45.61696,5404.340686,35.82944,6035.969695,50574.5,8.23932,72599,72599,50.39702492,44049,81.4464,7348,299.36,45.61696,0,5221,4708.494762,69983,0,8.23932,44049,5740,5799,1863,28550,2616,4906,44049,1170,0,5799,2368,1426,44049,0,0,612,1,0,1,4,4,1,0,0,6,0,6,0,0,3,5,4,8,0,0,0,0,4,4,0,69,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
19837,0,19.0326189,92.757265,76.85564,3854.33,44.9515,50.81247933,76.85564,44.9515,3829.582687,31.90414,3751.806851,21880.5,2.76254,33737,33737,48.72187766,23713,76.85564,5475,398.29694,44.9515,0,5709,3154.324682,33737,0,2.76254,23713,2170,3710,1196.84,10024,0,6287,23713,1559,0,3710,1249,1419,23713,0,0,677,1,0,0,1,4,0,0,0,8,0,8,0,0,2,5,4,8,0,0,0,0,4,8,0,30,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
19838,0,37.99378782,1344.119286,18817.67,18817.67,17237.1,1344.119286,18817.67,17237.1,6181.642857,1580.57,6181.642857,49378,1580.57,86543,86543,390.06,86543,5460.84,10178,168.01,4471.58,0,10178,6194.166667,78832,0,989.26,78832,4026,4026,881,12213,7711,8563,63463,4026,7711,4026,4026,4026,57157,0,6306,369,1,0,11,11,14,2,0,0,9,5,14,0,0,1,14,11,14,2,0,2,2,0,0,0,170,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,7
19839,0,15.67709242,97.72171833,79.14938,5249.86,46.14828,61.4388351,79.14938,46.14828,5335.63911,33.0011,4941.911108,29724.5,33.0011,59449,59449,49.27475315,59449,79.14938,6950,280.23,46.14828,0,5383,4325.065944,59449,0,33.0011,59449,4455,4455,350,3188,0,5368,29878,1187,0,4163,2359,1429,29878,0,0,591,1,0,4,4,8,0,0,0,8,0,8,0,0,1,2,4,8,0,0,0,0,8,8,0,30,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4
